CHR	POS1	POS2	N_CHR	R^2	D	Dprime
LG12	115916	123184	72	0.0533049	-0.0289352	-1	
LG12	115916	123866	72	0.151757	-0.0914352	-0.451429	
LG12	115916	124836	72	0.00460829	0.0115741	0.142857	
LG12	116331	116437	72	0.412587	0.068287	1	
LG12	116331	117180	72	0.0237288	0.017554	1	
LG12	116331	117574	72	0.0485493	-0.0326003	-1	
LG12	116331	117937	72	0.0355385	0.0250772	1	
LG12	116331	117978	72	0.0355385	-0.0250772	-1	
LG12	116331	118041	72	0.0168634	0.0244985	0.227191	
LG12	116331	118353	72	0.0164432	-0.0125386	-1	
LG12	116331	121093	72	0.0129611	-0.0100309	-1	
LG12	116331	121422	72	0.157385	0.0752315	1	
LG12	116331	123090	72	0.224691	0.0875772	0.759197	
LG12	116331	123184	72	0.0164432	-0.0125386	-1	
LG12	116331	123866	72	0.0363516	0.0349151	0.556923	
LG12	116331	124836	72	0.111242	0.0443673	0.389831	
LG12	116331	126074	72	0.00921412	0.0167824	0.131222	
LG12	116437	117180	72	0.00979021	0.00810185	1	
LG12	116437	117574	72	0.0200308	-0.0150463	-1	
LG12	116437	117937	72	0.0146628	0.0115741	1	
LG12	116437	117978	72	0.0146628	-0.0115741	-1	
LG12	116437	118041	72	0.134796	0.0497685	1	
LG12	116437	118353	72	0.00678426	-0.00578704	-1	
LG12	116437	121093	72	0.00534759	-0.00462963	-1	
LG12	116437	121422	72	0.0649351	0.0347222	1	
LG12	116437	123090	72	0.0878687	0.0393519	0.73913	
LG12	116437	123184	72	0.00678426	-0.00578704	-1	
LG12	116437	123866	72	0.0130754	0.0150463	0.52	
LG12	116437	124836	72	0.366569	0.0578704	0.806452	
LG12	116437	126074	72	0.129106	0.0451389	0.764706	
LG12	117180	117574	72	0.0237288	0.017554	1	
LG12	117180	117937	72	0.298121	0.0559414	0.668203	
LG12	117180	117978	72	0.0173697	0.0135031	1	
LG12	117180	118041	72	0.0726297	0.039159	1	
LG12	117180	118353	72	0.00803674	0.00675154	1	
LG12	117180	121093	72	0.00633484	0.00540123	1	
LG12	117180	121422	72	0.150769	0.056713	1	
LG12	117180	123090	72	0.0608696	0.035108	1	
LG12	117180	123184	72	0.00803674	0.00675154	1	
LG12	117180	123866	72	0.00314426	0.00790895	0.12462	
LG12	117180	124836	72	0.0173697	0.0135031	1	
LG12	117180	126074	72	0.0407979	-0.0271991	-0.394958	
LG12	117574	117937	72	0.0355385	0.0250772	1	
LG12	117574	117978	72	0.00707406	-0.0111883	-0.446154	
LG12	117574	118041	72	0.180067	0.080054	0.742397	
LG12	117574	118353	72	0.0164432	-0.0125386	-1	
LG12	117574	121093	72	0.128921	0.0316358	0.694915	
LG12	117574	121422	72	0.0626187	0.0474537	0.630769	
LG12	117574	123090	72	0.159074	0.0736883	0.638796	
LG12	117574	123184	72	0.000190702	0.00135031	0.0237288	
LG12	117574	123866	72	0.00135926	-0.00675154	-0.0572831	
LG12	117574	124836	72	0.0155528	0.0165895	0.145763	
LG12	117574	126074	72	0.0202579	-0.0248843	-0.472527	
LG12	117574	127544	72	0.0734463	-0.0451389	-1	
LG12	117937	117978	72	0.0260146	0.0192901	1	
LG12	117937	118041	72	0.108777	0.0559414	1	
LG12	117937	118353	72	0.0120366	0.00964506	1	
LG12	117937	121093	72	0.00948767	0.00771605	1	
LG12	117937	121422	72	0.225806	0.0810185	1	
LG12	117937	123090	72	0.0911641	0.0501543	1	
LG12	117937	123184	72	0.0120366	0.00964506	1	
LG12	117937	123866	72	0.0434921	-0.0343364	-0.712	
LG12	117937	124836	72	0.0260146	0.0192901	1	
LG12	117937	126074	72	0.0742207	-0.0428241	-0.435294	
LG12	117937	127544	72	0.00215054	-0.00694444	-0.0666667	
LG12	117978	118041	72	0.239155	0.0829475	1	
LG12	117978	118353	72	0.0120366	-0.00964506	-1	
LG12	117978	121093	72	0.00948767	-0.00771605	-1	
LG12	117978	121422	72	0.0665438	0.0439815	0.76	
LG12	117978	123090	72	0.0181465	-0.0223765	-0.446154	
LG12	117978	123184	72	0.27272	0.0459105	0.767742	
LG12	117978	123866	72	0.0434921	0.0343364	0.712	
LG12	117978	124836	72	0.00503642	0.00848765	0.0709677	
LG12	117978	126074	72	0.288913	0.0844907	0.858824	
LG12	117978	127544	72	0.0537634	-0.0347222	-1	
LG12	118041	118353	72	0.0503297	-0.0279707	-1	
LG12	118041	121093	72	0.0294825	0.0192901	0.581395	
LG12	118041	121422	72	0.405293	0.153935	0.917241	
LG12	118041	123090	72	0.19697	0.104552	0.484794	
LG12	118041	123184	72	0.110654	0.0414738	1	
LG12	118041	123866	72	0.058591	0.0565201	0.404138	
LG12	118041	124836	72	0.105797	0.0551698	0.665116	
LG12	118041	126074	72	0.166106	0.0908565	0.521595	
LG12	118041	127544	72	0.224806	-0.100694	-1	
LG12	118353	121093	72	0.00438982	-0.00385802	-1	
LG12	118353	121422	72	0.0533049	0.0289352	1	
LG12	118353	123090	72	0.0421804	-0.0250772	-1	
LG12	118353	123184	72	0.00556917	-0.00482253	-1	
LG12	118353	123866	72	0.140299	-0.0453318	-1	
LG12	118353	124836	72	0.0120366	-0.00964506	-1	
LG12	118353	126074	72	0.0307287	-0.0202546	-1	
LG12	118353	127544	72	0.0248756	-0.0173611	-1	
LG12	121093	121422	72	0.0420168	0.0231481	1	
LG12	121093	123090	72	0.104072	0.0354938	1	
LG12	121093	123184	72	0.00438982	-0.00385802	-1	
LG12	121093	123866	72	0.110588	-0.0362654	-1	
LG12	121093	124836	72	0.00948767	-0.00771605	-1	
LG12	121093	126074	72	0.0242215	-0.0162037	-1	
LG12	121093	127544	72	0.0196078	-0.0138889	-1	
LG12	121093	129012	72	0.176471	-0.0416667	-1	
LG12	121093	130613	72	0.0129611	-0.0100309	-1	
LG12	121422	123090	72	0.403727	0.150463	1	
LG12	121422	123184	72	0.0533049	0.0289352	1	
LG12	121422	123866	72	0.0233678	0.0358796	0.177143	
LG12	121422	124836	72	0.0311521	0.0300926	0.52	
LG12	121422	126074	72	0.0290516	0.0381944	0.314286	
LG12	121422	127544	72	0.0518519	-0.0486111	-0.333333	
LG12	121422	129012	72	0.0518519	0.0486111	0.333333	
LG12	121422	130613	72	0.0357981	-0.0358796	-0.340659	
LG12	123090	123184	72	0.0421804	-0.0250772	-1	
LG12	123090	123866	72	0.0932498	0.0698302	0.556923	
LG12	123090	124836	72	0.134664	0.0609568	0.686957	
LG12	123090	126074	72	0.000702622	0.00578704	0.0310559	
LG12	123090	127544	72	0.00111483	0.00694444	0.0434783	
LG12	123090	129012	72	0.0278707	0.0347222	0.384615	
LG12	123090	130613	72	0.124539	-0.0652006	-1	
LG12	123090	132524	72	0.0206476	0.0204475	0.329193	
LG12	123184	123866	72	0.0396951	0.0241127	1	
LG12	123184	124836	72	0.0120366	-0.00964506	-1	
LG12	123184	126074	72	0.09334	0.0353009	0.717647	
LG12	123184	127544	72	0.0248756	-0.0173611	-1	
LG12	123184	129012	72	0.000995025	0.00347222	0.2	
LG12	123184	130613	72	0.0164432	-0.0125386	-1	
LG12	123184	132524	72	0.00898147	0.00713735	0.113846	
LG12	123866	124836	72	0.0154235	0.0204475	0.424	
LG12	123866	126074	72	0.219024	0.101273	1	
LG12	123866	127544	72	0.177305	0.0868056	1	
LG12	123866	129012	72	0.272624	0.107639	0.659574	
LG12	123866	130613	72	0.00135926	-0.00675154	-0.0572831	
LG12	123866	132524	72	0.0640168	-0.0356867	-0.56231	
LG12	123866	133238	72	0.0279304	-0.0366512	-0.345455	
LG12	124836	126074	72	0.201735	0.0706019	0.717647	
LG12	124836	127544	72	0.0537634	-0.0347222	-1	
LG12	124836	129012	72	0.00215054	0.00694444	0.2	
LG12	124836	130613	72	0.0355385	-0.0250772	-1	
LG12	124836	132524	72	0.0173697	-0.0135031	-1	
LG12	124836	133238	72	0.0709677	0.0424383	1	
LG12	124836	134734	72	0.0173697	-0.0135031	-1	
LG12	126074	127544	72	0.137255	-0.0729167	-1	
LG12	126074	129012	72	0.137255	0.0729167	1	
LG12	126074	130613	72	0.0907278	-0.052662	-1	
LG12	126074	132524	72	0.0115431	-0.0144676	-0.510204	
LG12	126074	133238	72	0.181176	0.0891204	1	
LG12	126074	134734	72	0.261538	0.0688657	1	
LG12	126074	135599	72	0.0374332	-0.0243056	-1	
LG12	126074	135776	72	0.0566709	-0.0428241	-0.755102	
LG12	126074	135797	72	0.261465	0.114583	0.673469	
LG12	127544	129012	72	0.0123457	0.0208333	0.333333	
LG12	127544	130613	72	0.156888	0.0659722	0.487179	
LG12	127544	132524	72	0.00659341	-0.0104167	-0.428571	
LG12	127544	133238	72	0.0593939	-0.0486111	-0.28	
LG12	127544	134734	72	0.0358974	-0.0243056	-1	
LG12	127544	135599	72	0.030303	-0.0208333	-1	
LG12	127544	135776	72	0.00164204	-0.00694444	-0.142857	
LG12	127544	135797	72	0.238095	-0.104167	-1	
LG12	127544	136742	72	0.0416667	-0.0277778	-1	
LG12	127544	137205	72	0.0375	0.0416667	0.3	
LG12	129012	130613	72	0.0734463	0.0451389	1	
LG12	129012	132524	72	0.211722	-0.0590278	-0.809524	
LG12	129012	133238	72	0.0981818	-0.0625	-0.818182	
LG12	129012	134734	72	0.0358974	0.0243056	1	
LG12	129012	135599	72	0.030303	0.0208333	1	
LG12	129012	135776	72	0.0147783	-0.0208333	-0.142857	
LG12	129012	135797	72	0.238095	0.104167	1	
LG12	129012	136742	72	0.0104167	0.0138889	0.5	
LG12	129012	137205	72	0.0666667	-0.0555556	-0.4	
LG12	130613	132524	72	0.0237288	-0.017554	-1	
LG12	130613	133238	72	0.50077	-0.125386	-1	
LG12	130613	134734	72	0.0237288	-0.017554	-1	
LG12	130613	135599	72	0.0200308	-0.0150463	-1	
LG12	130613	135776	72	0.249253	0.0760031	0.522546	
LG12	130613	135797	72	0.157385	-0.0752315	-1	
LG12	130613	136742	72	0.0275424	-0.0200617	-1	
LG12	130613	137205	72	0.00319426	-0.0108025	-0.134615	
LG12	130613	139858	72	0.00921412	0.0167824	0.131222	
LG12	132524	133238	72	0.0473846	0.0297068	1	
LG12	132524	134734	72	0.0115976	-0.00945216	-1	
LG12	132524	135599	72	0.00979021	-0.00810185	-1	
LG12	132524	135776	72	0.0977102	0.0366512	0.46798	
LG12	132524	135797	72	0.0332182	-0.0266204	-0.657143	
LG12	132524	136742	72	0.0134615	-0.0108025	-1	
LG12	132524	137205	72	0.010989	-0.0154321	-0.357143	
LG12	132524	139858	72	0.0115431	-0.0144676	-0.510204	
LG12	132524	140781	72	0.0222353	-0.0212191	-0.604396	
LG12	132524	141871	72	0.0577423	0.0196759	0.261538	
LG12	132524	141964	72	0.00633484	-0.00540123	-1	
LG12	132524	142075	72	0.00979021	-0.00810185	-1	
LG12	132524	142162	72	0.00279931	-0.00636574	-0.314286	
LG12	133238	134734	72	0.0473846	0.0297068	1	
LG12	133238	135599	72	0.04	0.025463	1	
LG12	133238	135776	72	0.129422	-0.0655864	-0.485714	
LG12	133238	135797	72	0.0175584	0.0300926	0.236364	
LG12	133238	136742	72	0.191023	-0.0632716	-0.82	
LG12	133238	137205	72	0.0840455	0.066358	0.488636	
LG12	133238	139858	72	0.000763942	0.00578704	0.0649351	
LG12	133238	140781	72	1.21618e-05	-0.000771605	-0.00395257	
LG12	133238	141871	72	0.04	0.025463	1	
LG12	133238	141964	72	0.000855615	0.00308642	0.181818	
LG12	133238	142075	72	0.00826446	0.0115741	0.454545	
LG12	133238	142162	72	0.0138182	0.0219907	0.345455	
LG12	133238	142736	72	0.00351475	0.0131173	0.118881	
LG12	133238	143114	72	0.000855615	0.00308642	0.181818	
LG12	133238	143230	72	0.0873766	-0.0671296	-0.376623	
LG12	134734	135599	72	0.00979021	-0.00810185	-1	
LG12	134734	135776	72	0.0018297	-0.00501543	-0.265306	
LG12	134734	135797	72	0.0859655	0.0428241	0.755102	
LG12	134734	136742	72	0.0134615	-0.0108025	-1	
LG12	134734	137205	72	0.0861538	-0.0432099	-1	
LG12	134734	139858	72	0.00977006	0.0133102	0.193277	
LG12	134734	140781	72	0.0206476	0.0204475	0.329193	
LG12	134734	141871	72	0.00979021	-0.00810185	-1	
LG12	134734	141964	72	0.0156432	0.00848765	0.169231	
LG12	134734	142075	72	0.0577423	0.0196759	0.261538	
LG12	134734	142162	72	0.00279931	-0.00636574	-0.314286	
LG12	134734	142736	72	0.0021243	0.00655864	0.10559	
LG12	134734	143114	72	0.0156432	0.00848765	0.169231	
LG12	134734	143230	72	6.27943e-05	0.00115741	0.0204082	
LG12	134734	144650	72	0.0001998	-0.00192901	-0.0649351	
LG12	134734	144698	72	0.000563589	-0.00327932	-0.10559	
LG12	135599	135776	72	0.0219436	-0.0162037	-1	
LG12	135599	135797	72	0.127273	0.0486111	1	
LG12	135599	136742	72	0.0113636	-0.00925926	-1	
LG12	135599	137205	72	0.0727273	-0.037037	-1	
LG12	135599	139858	72	0.220779	0.0590278	1	
LG12	135599	140781	72	0.160839	0.0532407	1	
LG12	135599	141871	72	0.00826446	-0.00694444	-1	
LG12	135599	141964	72	0.00534759	-0.00462963	-1	
LG12	135599	142075	72	0.00826446	-0.00694444	-1	
LG12	135599	142162	72	0.345455	0.0659722	1	
LG12	135599	142736	72	0.0148981	-0.0162037	-0.538462	
LG12	135599	143114	72	0.00534759	-0.00462963	-1	
LG12	135599	143230	72	0.127273	0.0486111	1	
LG12	135599	144650	72	0.04	-0.025463	-1	
LG12	135599	144698	72	0.0426716	-0.0266204	-1	
LG12	135599	145151	72	0.00979021	-0.00810185	-1	
LG12	135599	145345	72	0.0813397	-0.0393519	-1	
LG12	135599	145563	72	0.0181818	-0.0138889	-1	
LG12	135599	145597	72	0.0727273	-0.037037	-1	
LG12	135776	135797	72	0.172414	-0.0810185	-1	
LG12	135776	136742	72	0.0301724	-0.0216049	-1	
LG12	135776	137205	72	0.193103	-0.0864198	-1	
LG12	135776	139858	72	0.0050089	0.0127315	0.092437	
LG12	135776	140781	72	0.136432	-0.070216	-1	
LG12	135776	141871	72	0.0219436	-0.0162037	-1	
LG12	135776	141964	72	0.0141988	-0.0108025	-1	
LG12	135776	142075	72	0.0219436	-0.0162037	-1	
LG12	135776	142162	72	0.00876329	0.0150463	0.0977444	
LG12	135776	142736	72	0.0225547	-0.0285494	-0.406593	
LG12	135776	143114	72	0.0350623	0.0169753	0.37931	
LG12	135776	143230	72	0.0879662	0.0578704	0.510204	
LG12	135776	144650	72	0.0623556	-0.0455247	-0.766234	
LG12	135776	144698	72	0.0682968	-0.0482253	-0.776398	
LG12	135776	145151	72	0.0018297	-0.00501543	-0.265306	
LG12	135776	145345	72	0.00184538	-0.00848765	-0.092437	
LG12	135776	145563	72	0.000985222	-0.00462963	-0.142857	
LG12	135776	145597	72	0.0517857	-0.0447531	-0.517857	
LG12	135797	136742	72	0.108036	0.0509259	0.785714	
LG12	135797	137205	72	0.0603571	-0.0601852	-0.325	
LG12	135797	139858	72	0.0405762	0.0451389	0.265306	
LG12	135797	140781	72	0.289059	0.127315	0.604396	
LG12	135797	141871	72	0.0649351	-0.0347222	-1	
LG12	135797	141964	72	0.00168067	0.00462963	0.142857	
LG12	135797	142075	72	0.0025974	-0.00694444	-0.2	
LG12	135797	142162	72	0.00270677	0.0104167	0.0857143	
LG12	135797	142736	72	0.0161491	0.0300926	0.142857	
LG12	135797	143114	72	0.00168067	0.00462963	0.142857	
LG12	135797	143230	72	0.0204082	0.0347222	0.142857	
LG12	135797	144650	72	0.054961	0.0532407	0.298701	
LG12	135797	144698	72	0.0426163	0.0474537	0.254658	
LG12	135797	145151	72	0.0859655	0.0428241	0.755102	
LG12	135797	145345	72	0.0552853	-0.0578704	-0.294118	
LG12	135797	145563	72	0.0228571	-0.0277778	-0.4	
LG12	135797	145597	72	0.0357143	-0.0462963	-0.25	
LG12	136742	137205	72	0.1	-0.0493827	-1	
LG12	136742	139858	72	0.0514706	-0.0324074	-1	
LG12	136742	140781	72	0.221154	0.0709877	1	
LG12	136742	141871	72	0.0113636	-0.00925926	-1	
LG12	136742	141964	72	0.0900735	0.0216049	0.4375	
LG12	136742	142075	72	0.0113636	-0.00925926	-1	
LG12	136742	142162	72	0.0328947	-0.0231481	-1	
LG12	136742	142736	72	0.221154	0.0709877	1	
LG12	136742	143114	72	0.011489	0.00771605	0.15625	
LG12	136742	143230	72	0.0571429	0.037037	0.571429	
LG12	136742	144650	72	0.116364	0.0493827	0.64	
LG12	136742	144698	72	0.106588	0.0478395	0.632653	
LG12	136742	145151	72	0.0134615	-0.0108025	-1	
LG12	136742	145345	72	0.0386997	0.0308642	0.526316	
LG12	136742	145563	72	0.0015625	-0.00462963	-0.25	
LG12	136742	145597	72	0.0472656	0.0339506	0.55	
LG12	136742	145991	72	0.00735294	-0.00617284	-1	
LG12	137205	139858	72	0.262605	-0.115741	-0.892857	
LG12	137205	140781	72	0.309197	-0.132716	-0.826923	
LG12	137205	141871	72	0.113636	0.0462963	1	
LG12	137205	141964	72	0.00900735	-0.0108025	-0.4375	
LG12	137205	142075	72	0.0727273	-0.037037	-1	
LG12	137205	142162	72	0.0336842	-0.037037	-0.4	
LG12	137205	142736	72	0.00819398	-0.0216049	-0.134615	
LG12	137205	143114	72	0.0470588	-0.0246914	-1	
LG12	137205	143230	72	0.223214	-0.115741	-0.625	
LG12	137205	144650	72	0.0181818	0.0308642	0.181818	
LG12	137205	144698	72	0.0277285	0.0385802	0.217391	
LG12	137205	145151	72	0.0317582	0.0262346	0.485714	
LG12	137205	145345	72	0.0474071	0.0540123	0.230263	
LG12	137205	145563	72	0.075625	0.0509259	0.55	
LG12	137205	145597	72	0.105625	0.0802469	0.325	
LG12	137205	145991	72	0.0222426	0.0169753	0.55	
LG12	137205	146754	72	0.0165039	0.0200617	0.325	
LG12	139858	140781	72	0.286698	0.116898	0.627329	
LG12	139858	141871	72	0.0374332	-0.0243056	-1	
LG12	139858	141964	72	0.0242215	-0.0162037	-1	
LG12	139858	142075	72	0.220779	0.0590278	1	
LG12	139858	142162	72	0.0390093	0.0364583	0.247059	
LG12	139858	142736	72	0.126163	-0.0775463	-0.736264	
LG12	139858	143114	72	0.0242215	-0.0162037	-1	
LG12	139858	143230	72	0.0693878	0.0590278	0.346939	
LG12	139858	144650	72	0.129106	-0.0752315	-0.844156	
LG12	139858	144698	72	0.139949	-0.0792824	-0.850932	
LG12	139858	145151	72	0.0115431	-0.0144676	-0.510204	
LG12	139858	145345	72	0.0574707	-0.0543981	-0.394958	
LG12	139858	145563	72	0.0420168	-0.0347222	-0.714286	
LG12	139858	145597	72	0.203361	-0.101852	-0.785714	
LG12	139858	145991	72	0.0242215	-0.0162037	-1	
LG12	139858	146754	72	0.0168067	-0.0185185	-0.571429	
LG12	139858	147585	72	0.0972389	0.046875	0.529412	
LG12	139858	147804	72	0.0212141	-0.0329861	-0.208791	
LG12	139858	148305	72	0.0262605	-0.0231481	-0.294118	
LG12	139858	148657	72	0.0537361	-0.052662	-0.351351	
LG12	139858	148796	72	0.0811127	-0.0549769	-0.798319	
LG12	140781	141871	72	0.0513834	-0.0300926	-1	
LG12	140781	141964	72	0.104072	0.0354938	1	
LG12	140781	142075	72	0.160839	0.0532407	1	
LG12	140781	142162	72	0.012709	0.0219907	0.165217	
LG12	140781	142736	72	0.0247089	0.0362654	0.157191	
LG12	140781	143114	72	0.00314775	-0.00617284	-0.307692	
LG12	140781	143230	72	0.0918299	0.0717593	0.340659	
LG12	140781	144650	72	0.00439039	0.0146605	0.0750988	
LG12	140781	144698	72	0.00185475	0.00964506	0.047259	
LG12	140781	145151	72	0.0222353	-0.0212191	-0.604396	
LG12	140781	145345	72	0.0360438	-0.0455247	-0.266968	
LG12	140781	145563	72	0.0668896	-0.0462963	-0.769231	
LG12	140781	145597	72	0.0221154	-0.0354938	-0.221154	
LG12	140781	145991	72	0.0332481	-0.0200617	-1	
LG12	140781	146754	72	0.00668896	-0.0123457	-0.307692	
LG12	140781	147585	72	0.0578118	0.0381944	0.478261	
LG12	140781	147804	72	0.0320181	-0.0428241	-0.218935	
LG12	140781	148305	72	0.00668896	0.0123457	0.307692	
LG12	140781	148657	72	0.000436461	-0.00501543	-0.027027	
LG12	140781	148796	72	0.0456745	-0.0435957	-0.511312	
LG12	140781	150045	72	0.00839615	-0.0111883	-0.446154	
LG12	140781	150118	72	0.000489193	-0.00270062	-0.0608696	
LG12	141871	141964	72	0.00534759	-0.00462963	-1	
LG12	141871	142075	72	0.00826446	-0.00694444	-1	
LG12	141871	142162	72	0.0239234	-0.0173611	-1	
LG12	141871	142736	72	0.160839	0.0532407	1	
LG12	141871	143114	72	0.00534759	-0.00462963	-1	
LG12	141871	143230	72	0.0649351	-0.0347222	-1	
LG12	141871	144650	72	0.206612	0.0578704	1	
LG12	141871	144698	72	0.0426716	-0.0266204	-1	
LG12	141871	145151	72	0.00979021	-0.00810185	-1	
LG12	141871	145345	72	0.0340557	-0.025463	-0.647059	
LG12	141871	145563	72	0.0181818	-0.0138889	-1	
LG12	141871	145597	72	0.00113636	0.00462963	0.1	
LG12	141871	145991	72	0.00534759	-0.00462963	-1	
LG12	141871	146754	72	0.139205	0.0324074	0.4375	
LG12	141871	147585	72	0.001443	0.00347222	0.047619	
LG12	141871	147804	72	0.0158932	-0.0173611	-0.384615	
LG12	141871	148305	72	0.00284091	-0.00462963	-0.0625	
LG12	141871	148657	72	0.00849421	0.0127315	0.314286	
LG12	141871	148796	72	0.0350997	0.0219907	0.345455	
LG12	141871	150045	72	0.00678426	-0.00578704	-1	
LG12	141871	150118	72	0.0979647	-0.0219907	-0.345455	
LG12	141871	150960	72	0.00534759	-0.00462963	-1	
LG12	141871	150992	72	2.59069e-31	0	0	
LG12	141871	151096	72	0.0280992	-0.0196759	-1	
LG12	141871	151442	72	0.00534759	-0.00462963	-1	
LG12	141871	151473	72	0.00357221	0.00810185	0.162791	
LG12	141871	151627	72	0.0113636	-0.00925926	-1	
LG12	141964	142075	72	0.00534759	-0.00462963	-1	
LG12	141964	142162	72	0.0154799	-0.0115741	-1	
LG12	141964	142736	72	0.104072	0.0354938	1	
LG12	141964	143114	72	0.00346021	-0.00308642	-1	
LG12	141964	143230	72	0.0268908	0.0185185	0.571429	
LG12	141964	144650	72	0.0547594	0.0246914	0.64	
LG12	141964	144698	72	0.0501592	0.0239198	0.632653	
LG12	141964	145151	72	0.00633484	-0.00540123	-1	
LG12	141964	145345	72	0.0182116	0.0154321	0.526316	
LG12	141964	145563	72	0.00294118	0.00462963	0.1	
LG12	141964	145597	72	0.0222426	0.0169753	0.55	
LG12	141964	145991	72	0.00346021	-0.00308642	-1	
LG12	141964	146754	72	0.00735294	-0.00617284	-1	
LG12	141964	147585	72	0.00840336	-0.00694444	-1	
LG12	141964	147804	72	0.0695187	-0.0300926	-1	
LG12	141964	148305	72	0.011489	-0.00771605	-0.15625	
LG12	141964	148657	72	0.0163979	-0.0146605	-0.513514	
LG12	141964	148796	72	0.0181818	-0.0131173	-1	
LG12	141964	150045	72	0.00438982	-0.00385802	-1	
LG12	141964	150118	72	0.168745	-0.0239198	-0.462687	
LG12	141964	150960	72	0.00346021	-0.00308642	-1	
LG12	141964	150992	72	0.00294118	0.00462963	0.1	
LG12	141964	151096	72	6.29129e-05	0.000771605	0.0181818	
LG12	141964	151442	72	0.00346021	-0.00308642	-1	
LG12	141964	151473	72	0.00570782	-0.00848765	-0.37931	
LG12	141964	151627	72	0.011489	0.00771605	0.15625	
LG12	141964	151945	72	0.00672269	-0.00925926	-0.4	
LG12	142075	142162	72	0.0239234	-0.0173611	-1	
LG12	142075	142736	72	0.0513834	-0.0300926	-1	
LG12	142075	143114	72	0.00534759	-0.00462963	-1	
LG12	142075	143230	72	0.0649351	-0.0347222	-1	
LG12	142075	144650	72	0.04	-0.025463	-1	
LG12	142075	144698	72	0.0426716	-0.0266204	-1	
LG12	142075	145151	72	0.00979021	-0.00810185	-1	
LG12	142075	145345	72	0.0813397	-0.0393519	-1	
LG12	142075	145563	72	0.0181818	-0.0138889	-1	
LG12	142075	145597	72	0.0727273	-0.037037	-1	
LG12	142075	145991	72	0.00534759	-0.00462963	-1	
LG12	142075	146754	72	0.0113636	-0.00925926	-1	
LG12	142075	147585	72	0.417027	0.0590278	0.809524	
LG12	142075	147804	72	0.107438	-0.0451389	-1	
LG12	142075	148305	72	0.00284091	-0.00462963	-0.0625	
LG12	142075	148657	72	0.0371358	0.0266204	0.657143	
LG12	142075	148796	72	0.0280992	-0.0196759	-1	
LG12	142075	150045	72	0.00678426	-0.00578704	-1	
LG12	142075	150118	72	0.00678426	0.00578704	1	
LG12	142075	150960	72	0.00534759	-0.00462963	-1	
LG12	142075	150992	72	0.0181818	-0.0138889	-1	
LG12	142075	151096	72	0.294118	0.0636574	1	
LG12	142075	151442	72	0.00534759	-0.00462963	-1	
LG12	142075	151473	72	0.0613108	-0.0335648	-1	
LG12	142075	151627	72	0.00284091	0.00462963	0.0625	
LG12	142075	151945	72	0.0649351	0.0347222	0.714286	
LG12	142162	142736	72	0.098891	-0.0613426	-0.815385	
LG12	142162	143114	72	0.0154799	-0.0115741	-1	
LG12	142162	143230	72	0.289023	0.107639	0.885714	
LG12	142162	144650	72	0.0707751	-0.0497685	-0.781818	
LG12	142162	144698	72	0.0773455	-0.052662	-0.791304	
LG12	142162	145151	72	0.00279931	-0.00636574	-0.314286	
LG12	142162	145345	72	0.0203683	-0.0289352	-0.294118	
LG12	142162	145563	72	0.0526316	-0.0347222	-1	
LG12	142162	145597	72	0.0131579	-0.0231481	-0.25	
LG12	142162	145991	72	0.0154799	-0.0115741	-1	
LG12	142162	146754	72	0.00526316	-0.00925926	-0.4	
LG12	142162	147585	72	0.037594	-0.0260417	-1	
LG12	142162	147804	72	0.162606	0.0815972	0.854545	
LG12	142162	148305	72	0.0328947	0.0231481	1	
LG12	142162	148657	72	0.103792	-0.0653935	-0.610811	
